,administrator,analyst,architect,developer,director,engineer,leadership,manager,specialist
equity,0.026590619979002604,0.06224855985338074,0.03418737756933756,0.005748486171293522,0.009751416099358628,0.006013320642157746,0.03373056556026318,0.030854696361482966,0.0
dedicated,0.026590619979002604,0.006916506650375638,0.020892286292372955,0.005748486171293522,0.019502832198717256,0.003436183224090141,0.01686528278013159,0.017631255063704554,0.0
asset,0.026590619979002604,0.006916506650375638,0.06077756012326677,0.011496972342587043,0.029254248298075883,0.003865706127101409,0.040476678672315816,0.017631255063704554,0.0
perl,0.026509452098987994,0.0,0.0,0.0,0.032405499657069195,0.0,0.0,0.0,0.0
git,0.02643237334427831,0.009453599369900208,0.007787981886069546,0.0,0.035542405341295547,0.0,0.0,0.0030123375532309874,0.0
on sso,0.02643237334427831,0.018907198739800415,0.007787981886069546,0.015714258076761644,0.0,0.0,0.0,0.006024675106461975,0.0
complex problem,0.02643237334427831,0.0,0.01817195773416227,0.0,0.004442800667661943,0.0,0.011525878215904102,0.006024675106461975,0.0
direct report,0.025919378442456485,0.0,0.014546350645661899,0.0,0.0,0.0,0.041333708717152064,0.013503426881083592,0.0
open source,0.025919378442456485,0.0,0.0,0.0,0.014936830510243148,0.002631704251844565,0.010333427179288016,0.0,0.0
saml oauth,0.025411650067964506,0.015307006876383911,0.0,0.012722046229509355,0.010790490115357342,0.0014258737168135547,0.009331191761147689,0.004877493728802149,0.0
application development,0.025411650067964506,0.0,0.008406723380781349,0.012722046229509355,0.021580980230714683,0.0009505824778757031,0.005598715056688614,0.004877493728802149,0.0
scope,0.025411650067964506,0.0,0.018915127606758037,0.012722046229509355,0.021580980230714683,0.005703494867254219,0.027993575283443067,0.04389744355921934,0.0
identity manager,0.025411650067964506,0.030614013752767823,0.0063050425355860125,0.03816613868852806,0.007193660076904895,0.0,0.0,0.012193734322005371,0.025393474898525024
design implement,0.025411650067964506,0.007653503438191956,0.008406723380781349,0.02544409245901871,0.017984150192262238,0.0,0.011197430113377227,0.007316240593203223,0.0
get,0.025411650067964506,0.0,0.018915127606758037,0.012722046229509355,0.03956513042297692,0.0052282036283163675,0.03919100539682029,0.03170370923721397,0.0
accommodation,0.025411650067964506,0.022960510314575865,0.02522017014234405,0.0,0.02877464030761958,0.01235757221238414,0.03359229034013168,0.029264962372812894,0.0
real,0.025411650067964506,0.0,0.016813446761562698,0.0063610231147546775,0.021580980230714683,0.0038023299115028126,0.022394860226754455,0.014632481186406447,0.0
firm,0.025411650067964506,0.0,0.0567453828202741,0.0,0.032371470346072025,0.0028517474336271094,0.02612733693121353,0.05609117788122472,0.025393474898525024
ping,0.025411650067964506,0.0,0.014711765916367364,0.02544409245901871,0.025177810269167135,0.0023764561946892577,0.014929906817836302,0.009754987457604298,0.0
contact,0.025381955434502487,0.04841554655262946,0.04178457258474591,0.0,0.055258024563032214,0.006872366448180282,0.04384973522834214,0.07713674090370742,0.045896402720709176
complete,0.025381955434502487,0.03458253325187819,0.04178457258474591,0.0,0.04225613643055405,0.0042952290301126765,0.02192486761417107,0.024242975712593758,0.03824700226725765
ongoing,0.025381955434502487,0.0,0.02469088380007713,0.005748486171293522,0.013001888132478169,0.0042952290301126765,0.025297924170197387,0.03746641701037217,0.01529880090690306
used,0.025381955434502487,0.013833013300751276,0.02469088380007713,0.0,0.035755192364314965,0.0008590458060225353,0.008432641390065795,0.039670323893335246,0.00764940045345153
stack,0.025381955434502487,0.006916506650375638,0.007597195015408347,0.005748486171293522,0.013001888132478169,0.001288568709033803,0.008432641390065795,0.015427348180741483,0.0
prior,0.025381955434502487,0.0,0.028489481307781304,0.017245458513880565,0.009751416099358628,0.0042952290301126765,0.0286709807262237,0.039670323893335246,0.01529880090690306
analytics,0.025381955434502487,0.013833013300751276,0.04748246884630217,0.04598788937034817,0.016252360165597713,0.012456164187326762,0.06408807456450004,0.055097672074076724,0.0
system application,0.025218924467342373,0.03395616593583831,0.0069933682103844015,0.007055460226504427,0.0,0.0,0.006209930492214762,0.01081994590737013,0.0
prem,0.025218924467342373,0.0,0.009324490947179203,0.007055460226504427,0.0,0.0010543581973640895,0.004139953661476508,0.0027049864768425324,0.0
custom,0.025218924467342373,0.0,0.016317859157563605,0.0,0.08377946553874506,0.0010543581973640895,0.006209930492214762,0.01893490533789773,0.0
object,0.024780350010260913,0.009453599369900208,0.015575963772139092,0.0,0.017771202670647773,0.0,0.0,0.006024675106461975,0.0
scripting language,0.024780350010260913,0.0,0.010383975848092726,0.0,0.008885601335323887,0.0,0.0,0.0030123375532309874,0.010455331132073201
month,0.02417329089000237,0.0,0.020892286292372955,0.017245458513880565,0.022753304231836795,0.00042952290301126765,0.003373056556026318,0.030854696361482966,0.01529880090690306
priority,0.02417329089000237,0.0,0.053180365107858424,0.04023940319905465,0.016252360165597713,0.001288568709033803,0.05228237661840793,0.039670323893335246,0.01529880090690306
extensive,0.02417329089000237,0.006916506650375638,0.00569789626155626,0.017245458513880565,0.013001888132478169,0.005154274836135212,0.025297924170197387,0.015427348180741483,0.0
system administration,0.02417329089000237,0.013833013300751276,0.00569789626155626,0.005748486171293522,0.003250472033119542,0.0,0.001686528278013159,0.006611720648889208,0.00764940045345153
statement,0.02417329089000237,0.0,0.01139579252311252,0.005748486171293522,0.016252360165597713,0.005154274836135212,0.03541709383827634,0.015427348180741483,0.00764940045345153
competency,0.02417329089000237,0.0,0.026590182553929212,0.005748486171293522,0.019502832198717256,0.00042952290301126765,0.011805697946092113,0.0044078137659261385,0.022948201360354588
class,0.02417329089000237,0.006916506650375638,0.04178457258474591,0.017245458513880565,0.029254248298075883,0.008160935157214085,0.04384973522834214,0.039670323893335246,0.0
passionate,0.02417329089000237,0.006916506650375638,0.009496493769260435,0.005748486171293522,0.022753304231836795,0.003436183224090141,0.02192486761417107,0.0286507894785199,0.0
recommendation,0.02417329089000237,0.04149903990225383,0.04748246884630217,0.011496972342587043,0.016252360165597713,0.0,0.025297924170197387,0.02644688259555683,0.022948201360354588
response,0.02417329089000237,0.03458253325187819,0.03418737756933756,0.022993944685174086,0.009751416099358628,0.004724751933123944,0.03204403728225002,0.013223441297778415,0.0
rbac,0.02417329089000237,0.0,0.01899298753852087,0.022993944685174086,0.013001888132478169,0.0017180916120450706,0.011805697946092113,0.008815627531852277,0.01529880090690306
protection,0.02417329089000237,0.006916506650375638,0.00569789626155626,0.005748486171293522,0.006500944066239084,0.001288568709033803,0.010119169668078954,0.03305860324444604,0.0
mentor,0.02417329089000237,0.013833013300751276,0.015194390030816693,0.005748486171293522,0.006500944066239084,0.003436183224090141,0.020238339336157908,0.019835161946667623,0.0
configure maintain,0.024099501908170905,0.041372364063399086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ll,0.02407419480122953,0.007653503438191956,0.033626893523125395,0.0,0.017984150192262238,0.02091281451326547,0.029859813635672604,0.04145869669481826,0.0
party,0.02407419480122953,0.0,0.033626893523125395,0.012722046229509355,0.035968300384524476,0.0028517474336271094,0.018662383522295378,0.03170370923721397,0.0
third,0.02407419480122953,0.0,0.023118489297148714,0.0063610231147546775,0.032371470346072025,0.0033270386725649612,0.018662383522295378,0.024387468644010743,0.0
saas,0.02407419480122953,0.0,0.012610085071172025,0.02544409245901871,0.01438732015380979,0.0014258737168135547,0.01679614517006584,0.029264962372812894,0.0
scrum,0.02407419480122953,0.0,0.018915127606758037,0.0063610231147546775,0.01438732015380979,0.0028517474336271094,0.01679614517006584,0.04389744355921934,0.0
azure active,0.02407419480122953,0.015307006876383911,0.010508404225976688,0.012722046229509355,0.0,0.0009505824778757031,0.005598715056688614,0.007316240593203223,0.0
many,0.02407419480122953,0.0,0.03783025521351607,0.01908306934426403,0.02877464030761958,0.0033270386725649612,0.022394860226754455,0.019509974915208596,0.0
atlassian,0.02406799426799531,0.0,0.00290927012913238,0.0,0.0,0.0013158521259222825,0.020666854358576032,0.0,0.0
authentication mfa,0.02406799426799531,0.0,0.00290927012913238,0.0,0.004978943503414383,0.0,0.005166713589644008,0.0,0.0
provide support,0.023735458322204587,0.03395616593583831,0.018648981894358405,0.0,0.00398949835898786,0.0,0.004139953661476508,0.0027049864768425324,0.0
http www,0.023735458322204587,0.016978082967919157,0.020980104631153206,0.0,0.00797899671797572,0.0,0.022769745138120794,0.01081994590737013,0.0
us,0.023735458322204587,0.0,0.027973472841537606,0.0,0.0199474917949393,0.03321228321696882,0.01034988415369127,0.04057479715263799,0.0
use case,0.023735458322204587,0.0,0.020980104631153206,0.056443681812035414,0.0,0.0005271790986820448,0.016559814645906033,0.016229918861055195,0.0
management technology,0.023735458322204587,0.008489041483959578,0.011655613683974003,0.02116638067951328,0.0,0.0,0.016559814645906033,0.005409972953685065,0.0
configuring,0.023735458322204587,0.025467124451878733,0.011655613683974003,0.0,0.01196849507696358,0.0,0.002069976830738254,0.01081994590737013,0.0
cv,0.02312832667624352,0.0,0.005191987924046363,0.0,0.022214003338309717,0.0,0.018441405145446562,0.009037012659692962,0.0
region,0.02312832667624352,0.0,0.04672789131641727,0.0,0.0,0.0005870792367480047,0.016136229502265745,0.018074025319385924,0.0
cloud platform,0.02312832667624352,0.009453599369900208,0.0,0.0,0.01332840200298583,0.0,0.009220702572723281,0.009037012659692962,0.0
code review,0.023049203358881373,0.0,0.0,0.0,0.022540517208817376,0.0,0.002923823008348482,0.0,0.0
language java,0.023049203358881373,0.0,0.0,0.0,0.005635129302204344,0.0,0.005847646016696964,0.0,0.0
committed diverse,0.023049203358881373,0.0,0.0,0.0,0.0,0.0,0.002923823008348482,0.003820768223498906,0.0
data pipeline,0.023049203358881373,0.0,0.0032926891701942768,0.0,0.0,0.0,0.002923823008348482,0.0,0.0
exceptional,0.02296462634550225,0.020749519951126914,0.01139579252311252,0.0,0.006500944066239084,0.007731412254202818,0.03204403728225002,0.019835161946667623,0.022948201360354588
next,0.02296462634550225,0.0,0.01899298753852087,0.011496972342587043,0.013001888132478169,0.00730188935119155,0.03204403728225002,0.024242975712593758,0.01529880090690306
location,0.02296462634550225,0.0,0.013295091276964606,0.022993944685174086,0.016252360165597713,0.007731412254202818,0.020238339336157908,0.046282044542224454,0.00764940045345153
virtual,0.02296462634550225,0.013833013300751276,0.013295091276964606,0.011496972342587043,0.006500944066239084,0.003006660321078873,0.020238339336157908,0.011019534414815346,0.0
performs,0.02296462634550225,0.027666026601502552,0.009496493769260435,0.0,0.029254248298075883,0.001288568709033803,0.006746113112052636,0.008815627531852277,0.00764940045345153
million,0.02296462634550225,0.006916506650375638,0.026590182553929212,0.011496972342587043,0.019502832198717256,0.0008590458060225353,0.020238339336157908,0.030854696361482966,0.0
leveraging,0.02296462634550225,0.0,0.00569789626155626,0.005748486171293522,0.013001888132478169,0.0017180916120450706,0.011805697946092113,0.015427348180741483,0.00764940045345153
year relevant,0.02296462634550225,0.013833013300751276,0.01139579252311252,0.005748486171293522,0.016252360165597713,0.0,0.020238339336157908,0.006611720648889208,0.00764940045345153
hand,0.02296462634550225,0.006916506650375638,0.00569789626155626,0.017245458513880565,0.009751416099358628,0.00042952290301126765,0.010119169668078954,0.013223441297778415,0.0
positive,0.02296462634550225,0.006916506650375638,0.013295091276964606,0.0,0.026003776264956337,0.0042952290301126765,0.01686528278013159,0.011019534414815346,0.00764940045345153
cissp,0.02296462634550225,0.0,0.01139579252311252,0.0517363755416417,0.003250472033119542,0.002577137418067606,0.02192486761417107,0.015427348180741483,0.01529880090690306
business,0.02296462634550225,0.013833013300751276,0.03418737756933756,0.03449091702776113,0.03900566439743451,0.09492456156549015,0.06408807456450004,0.02644688259555683,0.0
drug,0.02296462634550225,0.013833013300751276,0.007597195015408347,0.011496972342587043,0.029254248298075883,0.003006660321078873,0.020238339336157908,0.019835161946667623,0.0
power,0.02273673953449456,0.0,0.008406723380781349,0.01908306934426403,0.035968300384524476,0.009981116017694882,0.0541209122146566,0.014632481186406447,0.0
unique,0.02273673953449456,0.022960510314575865,0.023118489297148714,0.0,0.03956513042297692,0.007604659823005625,0.04292348210127937,0.03658120296601612,0.0
recruiting,0.02273673953449456,0.0,0.014711765916367364,0.0,0.01438732015380979,0.0033270386725649612,0.020528621874524918,0.034142456101615044,0.0338579665313667
technology solution,0.02273673953449456,0.007653503438191956,0.018915127606758037,0.01908306934426403,0.01438732015380979,0.0,0.013063668465606765,0.017071228050807522,0.0
major,0.02273673953449456,0.0,0.021016808451953375,0.0063610231147546775,0.017984150192262238,0.0023764561946892577,0.011197430113377227,0.012193734322005371,0.0
management tool,0.02273673953449456,0.0,0.018915127606758037,0.012722046229509355,0.01438732015380979,0.0,0.009331191761147689,0.014632481186406447,0.01692898326568335
management identity,0.0222519921770668,0.0,0.0069933682103844015,0.007055460226504427,0.01595799343595144,0.0,0.006209930492214762,0.01081994590737013,0.0
terraform,0.0222519921770668,0.008489041483959578,0.0,0.014110920453008853,0.00797899671797572,0.0005271790986820448,0.002069976830738254,0.0,0.0
00 year,0.0222519921770668,0.0,0.011655613683974003,0.014110920453008853,0.00398949835898786,0.0,0.006209930492214762,0.008114959430527598,0.0
enterprise identity,0.0222519921770668,0.0,0.0023311227367948007,0.0,0.00398949835898786,0.0026358954934102238,0.01034988415369127,0.016229918861055195,0.0
script,0.0222519921770668,0.03395616593583831,0.016317859157563605,0.0,0.02393699015392716,0.0,0.002069976830738254,0.005409972953685065,0.0
foster,0.0222519921770668,0.025467124451878733,0.0023311227367948007,0.0,0.0,0.0026358954934102238,0.022769745138120794,0.027049864768425323,0.0
method,0.021755961801002133,0.027666026601502552,0.01899298753852087,0.005748486171293522,0.029254248298075883,0.0,0.018551811058144747,0.015427348180741483,0.00764940045345153
sr,0.021755961801002133,0.0,0.015194390030816693,0.005748486171293522,0.003250472033119542,0.002577137418067606,0.01686528278013159,0.022039068829630692,0.01529880090690306
